"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
21,21,2,1,2012,27,33,"MIA","@","MIL","L (-8)","1","40:17:00",14,24,0.583,4,7,0.571,8,10,0.8,0,8,8,5,2,0,7,1,40,28.5,-6,9,2012-02-01,"Regular Season","Lebron","James"
22,22,2,3,2012,27,35,"MIA","@","PHI","W (+20)","1","37:13:00",8,16,0.5,0,1,0,3,6,0.5,1,11,12,8,0,2,2,2,19,18,19,9,2012-02-03,"Regular Season","Lebron","James"
23,23,2,5,2012,27,37,"MIA","","TOR","W (+6)","1","38:29:00",10,17,0.588,0,1,0,10,12,0.833,0,9,9,2,1,0,5,1,30,21,11,9,2012-02-05,"Regular Season","Lebron","James"
24,24,2,7,2012,27,39,"MIA","","CLE","W (+16)","1","38:40:00",9,16,0.563,0,1,0,6,7,0.857,1,4,5,6,2,0,6,1,24,17.7,5,9,2012-02-07,"Regular Season","Lebron","James"
25,25,2,8,2012,27,40,"MIA","@","ORL","L (-13)","1","39:15:00",5,15,0.333,0,2,0,7,10,0.7,0,6,6,10,3,0,3,0,17,16.1,-1,9,2012-02-08,"Regular Season","Lebron","James"
26,26,2,10,2012,27,42,"MIA","@","WAS","W (+17)","1","33:17:00",6,14,0.429,0,2,0,6,7,0.857,0,2,2,9,0,2,1,1,18,17.1,14,9,2012-02-10,"Regular Season","Lebron","James"
27,27,2,12,2012,27,44,"MIA","@","ATL","W (+20)","1","30:26:00",6,15,0.4,1,3,0.333,10,12,0.833,3,10,13,6,1,0,2,1,23,22,26,9,2012-02-12,"Regular Season","Lebron","James"
28,28,2,13,2012,27,45,"MIA","@","MIL","W (+18)","1","32:54:00",16,21,0.762,0,0,NA,3,3,1,3,5,8,3,1,0,2,3,35,30.2,14,9,2012-02-13,"Regular Season","Lebron","James"
29,29,2,14,2012,27,46,"MIA","@","IND","W (+15)","1","33:24:00",7,15,0.467,2,5,0.4,7,8,0.875,2,7,9,7,4,0,2,2,23,24.5,27,9,2012-02-14,"Regular Season","Lebron","James"
30,30,2,17,2012,27,49,"MIA","@","CLE","W (+24)","1","30:08:00",11,19,0.579,3,5,0.6,3,3,1,2,3,5,5,1,1,2,2,28,23.8,27,9,2012-02-17,"Regular Season","Lebron","James"
31,31,2,19,2012,27,51,"MIA","","ORL","W (+12)","1","36:38:00",9,14,0.643,1,2,0.5,6,7,0.857,1,10,11,8,2,0,2,2,25,26.9,23,9,2012-02-19,"Regular Season","Lebron","James"
32,32,2,21,2012,27,53,"MIA","","SAC","W (+12)","1","33:13:00",7,11,0.636,2,2,1,2,2,1,0,4,4,8,0,2,3,1,18,17.9,7,9,2012-02-21,"Regular Season","Lebron","James"
33,33,2,23,2012,27,55,"MIA","","NYK","W (+14)","1","40:41:00",7,16,0.438,0,0,NA,6,6,1,1,8,9,8,5,2,4,3,20,21.5,12,9,2012-02-23,"Regular Season","Lebron","James"
34,34,3,1,2012,27,62,"MIA","@","POR","W (+14)","1","41:02:00",13,22,0.591,2,2,1,10,12,0.833,2,9,11,6,5,1,0,1,38,40.6,8,9,2012-03-01,"Regular Season","Lebron","James"
35,35,3,2,2012,27,63,"MIA","@","UTA","L (-1)","1","44:24:00",16,24,0.667,1,4,0.25,2,3,0.667,1,9,10,6,0,3,0,2,35,33.1,7,9,2012-03-02,"Regular Season","Lebron","James"
36,36,3,4,2012,27,65,"MIA","@","LAL","L (-10)","1","43:02:00",12,26,0.462,0,4,0,1,3,0.333,7,6,13,7,3,2,3,1,25,23.4,-13,9,2012-03-04,"Regular Season","Lebron","James"
37,37,3,6,2012,27,67,"MIA","","NJN","W (+30)","1","29:36:00",9,11,0.818,1,1,1,2,2,1,1,8,9,6,0,0,5,0,21,19.2,20,9,2012-03-06,"Regular Season","Lebron","James"
38,38,3,7,2012,27,68,"MIA","","ATL","W (+3)","1","41:40:00",12,20,0.6,0,3,0,7,10,0.7,4,7,11,2,1,2,2,1,31,26.9,7,9,2012-03-07,"Regular Season","Lebron","James"
39,39,3,10,2012,27,71,"MIA","","IND","W (+2)","1","47:06:00",8,19,0.421,2,3,0.667,9,15,0.6,1,7,8,4,4,1,4,1,27,20.4,3,9,2012-03-10,"Regular Season","Lebron","James"
40,40,3,13,2012,27,74,"MIA","@","ORL","L (-6)","1","42:25:00",7,20,0.35,2,4,0.5,3,3,1,3,8,11,8,1,1,6,0,19,13.6,0,9,2012-03-13,"Regular Season","Lebron","James"
41,41,3,14,2012,27,75,"MIA","@","CHI","L (-4)","1","39:38:00",14,25,0.56,2,3,0.667,5,5,1,1,4,5,4,4,0,2,2,35,29,5,9,2012-03-14,"Regular Season","Lebron","James"
42,42,3,16,2012,27,77,"MIA","@","PHI","W (+6)","1","38:15:00",12,20,0.6,0,2,0,5,8,0.625,2,5,7,8,2,2,1,0,29,29.5,10,9,2012-03-16,"Regular Season","Lebron","James"
43,43,3,18,2012,27,79,"MIA","","ORL","W (+10)","1","38:58:00",4,14,0.286,0,1,0,6,8,0.75,0,12,12,7,5,0,4,4,14,12.9,13,9,2012-03-18,"Regular Season","Lebron","James"
44,44,3,20,2012,27,81,"MIA","","PHO","W (+4)","1","37:54:00",8,18,0.444,0,3,0,4,6,0.667,1,7,8,6,2,2,3,2,20,16.4,15,9,2012-03-20,"Regular Season","Lebron","James"
45,45,3,23,2012,27,84,"MIA","@","DET","W (+15)","1","37:26:00",6,15,0.4,0,3,0,5,5,1,0,6,6,10,4,1,5,0,17,17.4,8,9,2012-03-23,"Regular Season","Lebron","James"
46,46,3,25,2012,27,86,"MIA","@","OKC","L (-16)","1","39:36:00",8,18,0.444,0,3,0,1,1,1,0,3,3,7,2,0,4,2,17,10.6,-10,9,2012-03-25,"Regular Season","Lebron","James"
47,47,3,26,2012,27,87,"MIA","@","IND","L (-15)","1","40:49:00",9,21,0.429,2,4,0.5,4,6,0.667,2,7,9,2,1,0,6,1,24,11.6,-14,9,2012-03-26,"Regular Season","Lebron","James"
48,48,3,29,2012,27,90,"MIA","","DAL","W (+21)","1","36:13:00",8,16,0.5,0,2,0,3,3,1,3,6,9,5,2,0,3,3,19,16.2,9,9,2012-03-29,"Regular Season","Lebron","James"
49,49,3,30,2012,27,91,"MIA","@","TOR","W (+12)","1","38:31:00",11,18,0.611,0,2,0,4,6,0.667,1,3,4,9,1,0,3,0,26,22.9,9,9,2012-03-30,"Regular Season","Lebron","James"
50,50,4,1,2012,27,93,"MIA","@","BOS","L (-19)","1","34:37:00",11,20,0.55,0,0,NA,1,2,0.5,2,2,4,0,0,1,2,1,23,13.3,-30,9,2012-04-01,"Regular Season","Lebron","James"
51,51,4,3,2012,27,95,"MIA","","PHI","W (+6)","1","38:04:00",15,25,0.6,1,2,0.5,10,13,0.769,3,3,6,4,3,1,4,0,41,33.8,12,9,2012-04-03,"Regular Season","Lebron","James"
52,52,4,4,2012,27,96,"MIA","","OKC","W (+5)","1","41:30:00",10,20,0.5,3,7,0.429,11,13,0.846,1,6,7,10,4,1,2,2,34,34.6,20,9,2012-04-04,"Regular Season","Lebron","James"
53,53,4,6,2012,27,98,"MIA","","MEM","L (-15)","1","37:38:00",8,19,0.421,2,6,0.333,3,4,0.75,2,4,6,6,2,0,3,0,21,16.3,-6,9,2012-04-06,"Regular Season","Lebron","James"
54,54,4,8,2012,27,100,"MIA","","DET","W (+23)","1","32:15:00",12,22,0.545,1,3,0.333,1,5,0.2,3,1,4,2,0,1,1,1,26,16.9,10,9,2012-04-08,"Regular Season","Lebron","James"
55,55,4,10,2012,27,102,"MIA","","BOS","L (-8)","1","40:51:00",11,23,0.478,1,3,0.333,13,14,0.929,5,2,7,7,1,1,2,3,36,31.4,-6,9,2012-04-10,"Regular Season","Lebron","James"
56,56,4,12,2012,27,104,"MIA","@","CHI","L (-10)","1","47:18:00",11,24,0.458,3,6,0.5,5,7,0.714,1,5,6,5,1,1,4,1,30,19.8,-1,9,2012-04-12,"Regular Season","Lebron","James"
57,57,4,13,2012,27,105,"MIA","","CHA","W (+23)","1","28:44:00",7,16,0.438,0,1,0,5,7,0.714,1,8,9,5,2,1,2,1,19,16.7,18,9,2012-04-13,"Regular Season","Lebron","James"
58,58,4,15,2012,27,107,"MIA","@","NYK","W (+8)","1","40:15:00",11,24,0.458,1,6,0.167,6,9,0.667,2,8,10,3,2,0,6,4,29,15.7,18,9,2012-04-15,"Regular Season","Lebron","James"
59,59,4,16,2012,27,108,"MIA","@","NJN","W (+3)","1","35:12:00",11,19,0.579,1,2,0.5,14,15,0.933,1,5,6,7,2,1,4,2,37,32.7,-4,9,2012-04-16,"Regular Season","Lebron","James"
60,60,4,18,2012,27,110,"MIA","","TOR","W (+24)","1","30:12:00",12,15,0.8,1,1,1,3,4,0.75,0,5,5,4,2,0,5,0,28,23.2,20,9,2012-04-18,"Regular Season","Lebron","James"
61,61,4,19,2012,27,111,"MIA","","CHI","W (+11)","1","35:20:00",8,18,0.444,1,2,0.5,10,12,0.833,0,11,11,6,0,1,1,3,27,22.8,11,9,2012-04-19,"Regular Season","Lebron","James"
62,62,4,22,2012,27,114,"MIA","","HOU","W (+9)","1","35:52:00",11,21,0.524,1,3,0.333,9,10,0.9,1,7,8,5,1,2,5,1,32,24.6,12,9,2012-04-22,"Regular Season","Lebron","James"
1,1,4,28,2012,27,120,"MIA","","NYK","W (+33)","1","31:41:00",10,14,0.714,1,1,1,11,14,0.786,1,3,4,3,4,0,2,2,32,29.9,35,7,2012-04-28,"Playoffs","Lebron","James"
2,2,4,30,2012,27,122,"MIA","","NYK","W (+10)","1","40:35:00",8,18,0.444,0,3,0,3,7,0.429,1,6,7,9,2,0,2,1,19,16.4,10,7,2012-04-30,"Playoffs","Lebron","James"
3,3,5,3,2012,27,125,"MIA","@","NYK","W (+17)","1","35:50:00",9,21,0.429,2,5,0.4,12,13,0.923,2,6,8,5,2,0,8,5,32,19.2,23,7,2012-05-03,"Playoffs","Lebron","James"
4,4,5,6,2012,27,128,"MIA","@","NYK","L (-2)","1","41:27:00",9,21,0.429,2,5,0.4,7,8,0.875,0,4,4,4,1,0,5,4,27,13.9,-7,7,2012-05-06,"Playoffs","Lebron","James"
5,5,5,9,2012,27,131,"MIA","","NYK","W (+12)","1","39:38:00",7,16,0.438,2,6,0.333,13,15,0.867,1,7,8,7,2,1,4,2,29,25.4,6,7,2012-05-09,"Playoffs","Lebron","James"
6,6,5,13,2012,27,135,"MIA","","IND","W (+9)","1","43:15:00",12,26,0.462,0,3,0,8,10,0.8,6,9,15,5,2,1,1,1,32,29.5,12,7,2012-05-13,"Playoffs","Lebron","James"
7,7,5,15,2012,27,137,"MIA","","IND","L (-3)","1","42:49:00",10,22,0.455,0,4,0,8,13,0.615,4,5,9,5,6,0,2,0,28,26.4,-7,7,2012-05-15,"Playoffs","Lebron","James"
8,8,5,17,2012,27,139,"MIA","@","IND","L (-19)","1","40:06:00",10,22,0.455,1,4,0.25,1,3,0.333,1,6,7,3,2,0,4,1,22,12,-9,7,2012-05-17,"Playoffs","Lebron","James"
9,9,5,20,2012,27,142,"MIA","@","IND","W (+8)","1","43:54:00",14,27,0.519,0,0,NA,12,16,0.75,6,12,18,9,2,2,5,1,40,37.2,4,7,2012-05-20,"Playoffs","Lebron","James"
10,10,5,22,2012,27,144,"MIA","","IND","W (+32)","1","38:09:00",12,19,0.632,2,4,0.5,4,4,1,3,7,10,8,1,1,4,1,30,28.6,28,7,2012-05-22,"Playoffs","Lebron","James"
11,11,5,24,2012,27,146,"MIA","@","IND","W (+12)","1","44:46:00",12,23,0.522,0,3,0,4,5,0.8,1,5,6,7,3,0,1,1,28,25,16,7,2012-05-24,"Playoffs","Lebron","James"
12,12,5,28,2012,27,150,"MIA","","BOS","W (+14)","1","43:53:00",13,22,0.591,0,3,0,6,9,0.667,1,12,13,3,1,3,3,2,32,26.3,17,7,2012-05-28,"Playoffs","Lebron","James"
13,13,5,30,2012,27,152,"MIA","","BOS","W (+4)","1","47:39:00",7,20,0.35,2,6,0.333,18,24,0.75,4,6,10,7,1,1,1,2,34,29.8,10,7,2012-05-30,"Playoffs","Lebron","James"
14,14,6,1,2012,27,154,"MIA","@","BOS","L (-10)","1","43:18:00",16,26,0.615,1,4,0.25,1,5,0.2,0,8,8,5,2,2,3,4,34,25.3,-6,7,2012-06-01,"Playoffs","Lebron","James"
15,15,6,3,2012,27,156,"MIA","@","BOS","L (-2)","1","48:06:00",12,25,0.48,1,3,0.333,4,8,0.5,1,5,6,3,1,1,7,6,29,11.3,1,7,2012-06-03,"Playoffs","Lebron","James"
16,16,6,5,2012,27,158,"MIA","","BOS","L (-4)","1","45:20:00",11,25,0.44,2,6,0.333,6,8,0.75,3,10,13,2,2,1,3,1,30,21.9,0,7,2012-06-05,"Playoffs","Lebron","James"
17,17,6,7,2012,27,160,"MIA","@","BOS","W (+19)","1","44:49:00",19,26,0.731,2,4,0.5,5,9,0.556,2,13,15,5,0,0,4,3,45,36.4,22,7,2012-06-07,"Playoffs","Lebron","James"
18,18,6,9,2012,27,162,"MIA","","BOS","W (+13)","1","47:32:00",9,21,0.429,1,5,0.2,12,17,0.706,2,10,12,2,1,1,3,0,31,22.4,13,7,2012-06-09,"Playoffs","Lebron","James"
19,19,6,12,2012,27,165,"MIA","@","OKC","L (-11)","1","45:50:00",11,24,0.458,1,3,0.333,7,9,0.778,1,8,9,4,4,0,4,1,30,22.3,-11,7,2012-06-12,"Playoffs","Lebron","James"
20,20,6,14,2012,27,167,"MIA","@","OKC","W (+4)","1","42:19:00",10,22,0.455,0,2,0,12,12,1,2,6,8,5,1,0,2,4,32,24.7,6,7,2012-06-14,"Playoffs","Lebron","James"
21,21,6,17,2012,27,170,"MIA","","OKC","W (+6)","1","43:50:00",11,23,0.478,1,4,0.25,6,8,0.75,5,9,14,3,0,0,4,1,29,20.4,8,7,2012-06-17,"Playoffs","Lebron","James"
22,22,6,19,2012,27,172,"MIA","","OKC","W (+6)","1","44:21:00",10,20,0.5,1,4,0.25,5,8,0.625,3,6,9,12,2,0,3,2,26,25.3,8,7,2012-06-19,"Playoffs","Lebron","James"
23,23,6,21,2012,27,174,"MIA","","OKC","W (+15)","1","44:09:00",9,19,0.474,0,3,0,8,9,0.889,4,7,11,13,1,2,6,2,26,25.5,20,7,2012-06-21,"Playoffs","Lebron","James"
1,1,10,30,2012,27,305,"MIA","","BOS","W (+13)","1","28:52:00",10,16,0.625,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,2,26,25.1,12,10,2012-10-30,"Regular Season","Lebron","James"
2,2,11,2,2012,27,308,"MIA","@","NYK","L (-20)","1","36:41:00",8,16,0.5,2,3,0.667,5,6,0.833,0,7,7,5,0,3,5,2,23,16.5,-21,10,2012-11-02,"Regular Season","Lebron","James"
3,3,11,3,2012,27,309,"MIA","","DEN","W (+3)","1","39:12:00",8,17,0.471,0,1,0,4,4,1,1,8,9,11,0,2,0,2,20,22.7,7,10,2012-11-03,"Regular Season","Lebron","James"
4,4,11,5,2012,27,311,"MIA","","PHO","W (+25)","1","30:11:00",10,17,0.588,2,3,0.667,1,3,0.333,3,8,11,1,0,0,3,2,23,15.7,25,10,2012-11-05,"Regular Season","Lebron","James"
5,5,11,7,2012,27,313,"MIA","","BRK","W (+30)","1","29:59:00",7,12,0.583,2,3,0.667,4,4,1,4,8,12,8,1,0,2,1,20,23.8,18,10,2012-11-07,"Regular Season","Lebron","James"
6,6,11,9,2012,27,315,"MIA","@","ATL","W (+6)","1","35:40:00",10,17,0.588,0,2,0,1,3,0.333,2,9,11,9,1,0,2,2,21,20.9,0,10,2012-11-09,"Regular Season","Lebron","James"
7,7,11,11,2012,27,317,"MIA","@","MEM","L (-18)","1","35:43:00",10,19,0.526,0,1,0,0,4,0,3,7,10,6,2,1,2,2,20,17.4,-18,10,2012-11-11,"Regular Season","Lebron","James"
8,8,11,12,2012,27,318,"MIA","@","HOU","W (+3)","1","39:55:00",14,26,0.538,5,8,0.625,5,8,0.625,1,9,10,6,0,0,0,1,38,31.4,8,10,2012-11-12,"Regular Season","Lebron","James"
9,9,11,14,2012,27,320,"MIA","@","LAC","L (-7)","1","41:13:00",12,23,0.522,0,3,0,6,9,0.667,0,5,5,7,1,2,4,3,30,21.1,-15,10,2012-11-14,"Regular Season","Lebron","James"
10,10,11,15,2012,27,321,"MIA","@","DEN","W (+5)","1","41:57:00",11,23,0.478,0,1,0,5,6,0.833,1,6,7,12,1,3,4,0,27,24.9,9,10,2012-11-15,"Regular Season","Lebron","James"
11,11,11,17,2012,27,323,"MIA","@","PHO","W (+9)","1","40:43:00",8,20,0.4,1,3,0.333,4,7,0.571,0,7,7,3,2,0,1,1,21,13.8,20,10,2012-11-17,"Regular Season","Lebron","James"
12,12,11,21,2012,27,327,"MIA","","MIL","W (+7)","1","42:32:00",11,21,0.524,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,3,28,25,5,10,2012-11-21,"Regular Season","Lebron","James"
13,13,11,24,2012,27,330,"MIA","","CLE","W (+2)","1","39:58:00",10,16,0.625,2,5,0.4,8,9,0.889,1,5,6,5,0,1,7,3,30,20.6,7,10,2012-11-24,"Regular Season","Lebron","James"
14,14,11,29,2012,27,335,"MIA","","SAS","W (+5)","1","39:06:00",9,16,0.563,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,2,23,22.2,-1,10,2012-11-29,"Regular Season","Lebron","James"
15,15,12,1,2012,27,337,"MIA","","BRK","W (+13)","1","36:57:00",8,15,0.533,1,2,0.5,4,6,0.667,1,8,9,6,1,0,2,3,21,18,14,10,2012-12-01,"Regular Season","Lebron","James"
16,16,12,4,2012,27,340,"MIA","@","WAS","L (-4)","1","42:53:00",12,24,0.5,1,4,0.25,1,3,0.333,2,11,13,11,3,2,3,1,26,26.6,-3,10,2012-12-04,"Regular Season","Lebron","James"
17,17,12,6,2012,27,342,"MIA","","NYK","L (-20)","1","38:35:00",11,20,0.55,3,5,0.6,6,9,0.667,2,8,10,9,3,0,2,0,31,31.3,-17,10,2012-12-06,"Regular Season","Lebron","James"
18,18,12,8,2012,27,344,"MIA","","NOH","W (+16)","1","35:55:00",11,16,0.688,0,0,NA,2,3,0.667,1,4,5,7,2,0,4,2,24,20.8,10,10,2012-12-08,"Regular Season","Lebron","James"
19,19,12,10,2012,27,346,"MIA","","ATL","W (+9)","1","40:21:00",10,16,0.625,1,2,0.5,6,7,0.857,1,6,7,6,2,0,3,0,27,25.1,12,10,2012-12-10,"Regular Season","Lebron","James"
20,20,12,12,2012,27,348,"MIA","","GSW","L (-2)","1","42:21:00",12,23,0.522,2,4,0.5,5,5,1,1,2,3,5,1,0,4,0,31,21.5,-3,10,2012-12-12,"Regular Season","Lebron","James"
21,21,12,15,2012,27,351,"MIA","","WAS","W (+30)","1","30:33:00",8,15,0.533,0,3,0,7,11,0.636,0,10,10,5,1,0,2,0,23,19.6,36,10,2012-12-15,"Regular Season","Lebron","James"
22,22,12,18,2012,27,354,"MIA","","MIN","W (+11)","1","41:59:00",8,18,0.444,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,0,22,25.5,12,10,2012-12-18,"Regular Season","Lebron","James"
23,23,12,20,2012,27,356,"MIA","@","DAL","W (+15)","1","30:55:00",9,13,0.692,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,21,25,10,2012-12-20,"Regular Season","Lebron","James"
24,24,12,22,2012,27,358,"MIA","","UTA","W (+16)","1","37:30:00",11,20,0.55,1,1,1,7,10,0.7,1,8,9,7,0,0,4,0,30,23.2,14,10,2012-12-22,"Regular Season","Lebron","James"
25,25,12,25,2012,27,361,"MIA","","OKC","W (+6)","1","41:52:00",12,20,0.6,0,3,0,5,5,1,3,5,8,9,2,1,3,3,29,28.2,13,10,2012-12-25,"Regular Season","Lebron","James"
26,26,12,26,2012,27,362,"MIA","@","CHA","W (+13)","1","38:35:00",9,19,0.474,2,4,0.5,7,8,0.875,2,10,12,8,4,2,3,1,27,28.9,12,10,2012-12-26,"Regular Season","Lebron","James"
27,27,12,28,2012,27,364,"MIA","@","DET","L (-10)","1","44:19:00",15,22,0.682,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,1,35,34.2,-2,10,2012-12-28,"Regular Season","Lebron","James"
28,28,12,29,2012,27,365,"MIA","@","MIL","L (-19)","1","36:29:00",11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,2,26,18.6,-8,10,2012-12-29,"Regular Season","Lebron","James"
29,29,12,31,2012,28,1,"MIA","@","ORL","W (+2)","1","47:53:00",10,22,0.455,1,6,0.167,15,16,0.938,1,7,8,11,1,0,3,2,36,31.9,4,10,2012-12-31,"Regular Season","Lebron","James"
30,30,1,2,2013,28,3,"MIA","","DAL","W (+10)","1","42:01:00",11,20,0.55,1,3,0.333,9,11,0.818,1,11,12,9,3,1,4,0,32,31.6,12,10,2013-01-02,"Regular Season","Lebron","James"
31,31,1,4,2013,28,5,"MIA","","CHI","L (-7)","1","41:05:00",8,14,0.571,1,5,0.2,13,16,0.813,0,6,6,2,1,0,2,2,30,23.6,-18,10,2013-01-04,"Regular Season","Lebron","James"
32,32,1,6,2013,28,7,"MIA","","WAS","W (+28)","1","34:57:00",9,17,0.529,2,3,0.667,4,4,1,1,1,2,7,0,1,1,0,24,21.3,26,10,2013-01-06,"Regular Season","Lebron","James"
33,33,1,8,2013,28,9,"MIA","@","IND","L (-10)","1","42:36:00",10,20,0.5,1,1,1,1,4,0.25,3,7,10,4,1,2,7,2,22,12.4,-5,10,2013-01-08,"Regular Season","Lebron","James"
34,34,1,10,2013,28,11,"MIA","@","POR","L (-2)","1","42:39:00",6,16,0.375,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,3,15,11.8,-9,10,2013-01-10,"Regular Season","Lebron","James"
35,35,1,12,2013,28,13,"MIA","@","SAC","W (+29)","1","29:08:00",7,10,0.7,0,1,0,6,7,0.857,1,4,5,7,5,2,1,0,20,27.6,28,10,2013-01-12,"Regular Season","Lebron","James"
36,36,1,14,2013,28,15,"MIA","@","UTA","L (-7)","1","43:41:00",13,19,0.684,2,4,0.5,4,4,1,1,3,4,6,3,2,3,5,32,29.1,1,10,2013-01-14,"Regular Season","Lebron","James"
37,37,1,16,2013,28,17,"MIA","@","GSW","W (+17)","1","30:32:00",11,20,0.55,1,5,0.2,2,3,0.667,1,6,7,10,1,0,1,2,25,23.7,33,10,2013-01-16,"Regular Season","Lebron","James"
38,38,1,17,2013,28,18,"MIA","@","LAL","W (+9)","1","42:04:00",17,25,0.68,1,2,0.5,4,4,1,0,7,7,8,3,1,2,2,39,36.9,13,10,2013-01-17,"Regular Season","Lebron","James"
39,39,1,23,2013,28,24,"MIA","","TOR","W (+7)","1","44:50:00",12,23,0.522,1,5,0.2,6,7,0.857,1,9,10,11,0,0,3,1,31,27,9,10,2013-01-23,"Regular Season","Lebron","James"
40,40,1,25,2013,28,26,"MIA","","DET","W (+22)","1","33:01:00",9,14,0.643,0,1,0,5,6,0.833,1,6,7,7,1,0,2,0,23,22.8,22,10,2013-01-25,"Regular Season","Lebron","James"
41,41,1,27,2013,28,28,"MIA","@","BOS","L (-2)","1","51:56:00",14,31,0.452,3,6,0.5,3,5,0.6,4,12,16,7,3,1,3,3,34,27.9,-2,10,2013-01-27,"Regular Season","Lebron","James"
42,42,1,30,2013,28,31,"MIA","@","BRK","W (+20)","1","34:17:00",10,18,0.556,3,4,0.75,1,4,0.25,2,7,9,7,2,0,4,2,24,19.8,22,10,2013-01-30,"Regular Season","Lebron","James"
43,43,2,1,2013,28,33,"MIA","@","IND","L (-13)","1","41:58:00",9,17,0.529,1,3,0.333,9,11,0.818,1,5,6,3,1,1,3,4,28,20.3,-9,10,2013-02-01,"Regular Season","Lebron","James"
44,44,2,3,2013,28,35,"MIA","@","TOR","W (+15)","1","39:44:00",10,16,0.625,1,2,0.5,9,11,0.818,0,8,8,7,2,0,3,1,30,27.9,29,10,2013-02-03,"Regular Season","Lebron","James"
45,45,2,4,2013,28,36,"MIA","","CHA","W (+5)","1","38:00:00",13,14,0.929,0,0,NA,5,6,0.833,0,8,8,8,2,0,5,1,31,30.6,8,10,2013-02-04,"Regular Season","Lebron","James"
46,46,2,6,2013,28,38,"MIA","","HOU","W (+6)","1","36:37:00",11,18,0.611,3,6,0.5,7,10,0.7,1,5,6,5,0,2,4,2,32,24.9,4,10,2013-02-06,"Regular Season","Lebron","James"
47,47,2,8,2013,28,40,"MIA","","LAC","W (+22)","1","30:59:00",9,11,0.818,4,5,0.8,8,11,0.727,1,4,5,6,0,2,5,3,30,26,21,10,2013-02-08,"Regular Season","Lebron","James"
48,48,2,10,2013,28,42,"MIA","","LAL","W (+10)","1","36:15:00",12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,4,32,26.5,7,10,2013-02-10,"Regular Season","Lebron","James"
49,49,2,12,2013,28,44,"MIA","","POR","W (+13)","1","38:45:00",11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,0,30,35,21,10,2013-02-12,"Regular Season","Lebron","James"
50,50,2,14,2013,28,46,"MIA","@","OKC","W (+10)","1","40:02:00",14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,3,39,33.5,15,10,2013-02-14,"Regular Season","Lebron","James"
51,51,2,20,2013,28,52,"MIA","@","ATL","W (+13)","1","39:31:00",8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,1,24,27.4,16,10,2013-02-20,"Regular Season","Lebron","James"
52,52,2,21,2013,28,53,"MIA","@","CHI","W (+19)","1","34:29:00",11,15,0.733,1,4,0.25,3,3,1,1,11,12,7,2,0,4,2,26,26,6,10,2013-02-21,"Regular Season","Lebron","James"
53,53,2,23,2013,28,55,"MIA","@","PHI","W (+24)","1","31:30:00",7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,20.7,14,10,2013-02-23,"Regular Season","Lebron","James"
54,54,2,24,2013,28,56,"MIA","","CLE","W (+4)","1","38:51:00",10,19,0.526,0,1,0,8,11,0.727,2,1,3,8,1,0,2,0,28,23.8,6,10,2013-02-24,"Regular Season","Lebron","James"
55,55,2,26,2013,28,58,"MIA","","SAC","W (+12)","1","47:45:00",14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,1,40,44.2,11,10,2013-02-26,"Regular Season","Lebron","James"
56,56,3,1,2013,28,61,"MIA","","MEM","W (+7)","1","42:06:00",4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,1,18,19.3,-1,10,2013-03-01,"Regular Season","Lebron","James"
57,57,3,3,2013,28,63,"MIA","@","NYK","W (+6)","1","42:50:00",12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,1,29,27.2,9,10,2013-03-03,"Regular Season","Lebron","James"
58,58,3,4,2013,28,64,"MIA","@","MIN","W (+16)","1","34:53:00",9,16,0.563,1,4,0.25,1,1,1,1,9,10,4,3,2,7,3,20,14.8,10,10,2013-03-04,"Regular Season","Lebron","James"
59,59,3,6,2013,28,66,"MIA","","ORL","W (+1)","1","38:13:00",7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,0,26,19.6,8,10,2013-03-06,"Regular Season","Lebron","James"
60,60,3,8,2013,28,68,"MIA","","PHI","W (+9)","1","34:14:00",10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,2,25,22.6,19,10,2013-03-08,"Regular Season","Lebron","James"
